date,ticker,close,return_1d_z,return_1d_log_z,return_3d_z,return_3d_log_z,return_5d_z,return_5d_log_z,sma_5_dev,sma_5_dev_z,sma_10_dev,sma_10_dev_z,rsi_14,rsi_14_z,macd_norm,macd_norm_z,direction,proba,signal,close_next,return_1d,position,strategy_return,equity_curve,buy_hold_curve
2023-04-07,AAPL,300.92,1.1592855595134903,1.1594923955488394,0.3474913157543326,0.3510328468183801,2.185690660324098,2.165219132206732,0.0054798182304196,1.0455444443134,0.012994007944523,1.7537851698595055,79.94082840236712,2.0602698658452145,0.0032327115930521,1.809430142572609,0,0.3775784764534257,-1,300.82,-0.00033231423634196044,0.0,-0.0,0.9812000306437635,1.0230580873350568
2023-04-10,AAPL,300.82,-0.122222055381118,-0.1200712167831221,0.5434095654126493,0.5462083669625906,1.2526095402096726,1.2483594184896334,0.0024994168027458,0.4342091994255763,0.010877637499454,1.4136747490432688,77.99495586380849,1.9296908120920784,0.0039593149522313,2.0067131826485296,0,0.3641750775129887,-1,298.92,-0.006316069410278497,-1.0,0.006316069410278497,0.9873973581426768,1.0165963814447019
2023-04-11,AAPL,298.92,-1.4088918045348393,-1.4124567255229457,-0.2198414620601356,-0.216205122904537,-0.4402670311274949,-0.4358823393513463,-0.0031214983191933,-0.7157066598028705,0.0029930073684351,0.3395408861528445,69.42711287578013,1.4138675294303684,0.0039730281281752,1.9139944126752515,1,0.5872707835318906,1,299.17,0.0008363441723538069,-1.0,-0.0008363441723538069,0.9865715541163966,1.017446605903959
2023-04-12,AAPL,299.17,0.1156321620804422,0.1179712361960276,-0.861317438570333,-0.860626718840625,-0.1759228699654069,-0.17107472910759,-0.0021479984256906,-0.5494866418857045,0.0026442702450892,0.2655672279186226,68.1065088757398,1.3503048693743214,0.0040050944137231,1.8343887118255,0,0.3634436552967742,-1,298.56,-0.0020389744961059383,1.0,-0.0020389744961059383,0.9845599598789697,1.0153720582233714
2023-04-13,AAPL,298.56,-0.5042841932058275,-0.5029922731092195,-1.1035361768983345,-1.1048272712680958,-0.3697703713687449,-0.3653403216009417,-0.0037306709201209,-0.9000526595455641,-0.000886806659416,-0.2585815102215295,63.68038740920103,1.009067488193521,0.0038210305485624,1.6891889729815606,0,0.4043846407660694,-1,297.32,-0.0041532690246516915,-1.0,0.0041532690246516915,0.9886491022632474,1.0111549449054553
2023-04-14,AAPL,297.32,-0.9376547826201804,-0.9381679911492627,-0.7929763846638371,-0.7920825494428184,-1.361880456094437,-1.364628920372679,-0.0054790304992673,-1.2242905866893852,-0.0060143287454156,-0.9737006797457136,55.33621221468238,0.4106085333452134,0.003301348004728,1.4418540838582723,0,0.5013049008207657,0,296.25,-0.003598816090407619,-1.0,0.003598816090407619,0.9922070685602395,1.0075159842198345
2023-04-17,AAPL,296.25,-0.8032936479818009,-0.8031890385599483,-1.324487063678795,-1.3284899852157728,-1.639939606490059,-1.6465886918970287,-0.006019245480533,-1.2899620875978297,-0.0093861705293638,-1.4125255014633806,55.507425742574185,0.4034229353880077,0.0025699788693053,1.1378440809317347,0,0.4901928995652562,0,295.57,-0.0022953586497890524,0.0,-0.0,0.9922070685602395,1.0052033736906547
2023-04-18,AAPL,295.57,-0.5478282694817471,-0.5468251126081763,-1.3148896336590563,-1.3189386478059733,-1.2105180079051834,-1.2116522104819474,-0.006066434859806,-1.280131809389146,-0.0101970765031897,-1.5093101427841182,49.776643267389936,-0.0173091987712455,0.0017851605058042,0.8270352009980166,1,0.4866362588074928,0,297.83,0.007646242852792878,0.0,0.0,0.9922070685602395,1.01288940280234
2023-04-19,AAPL,297.83,1.648355259246255,1.6459887217821156,0.1744408544026731,0.1782424008267626,-0.5231927376459118,-0.5191642957264019,0.0024368407235129,0.4465707457155926,-0.002110835622864,-0.3938545044374733,61.30408287629486,0.7739606352780907,0.0017559940571377,0.7886080018512074,1,0.4148270301971714,-1,299.54,0.0057415304032502985,0.0,0.0,0.9922070685602395,1.0187049381036597
2023-04-20,AAPL,299.54,1.2407318030307732,1.240613874038465,1.3475026963149266,1.3450843656537617,0.2694219852531333,0.2736917638569413,0.007527699107305,1.454151959201373,0.0035177057857886,0.3887684704416034,64.44568868980964,0.9666864540297604,0.0021713863740591,0.9082722138683322,1,0.564433523912641,1,299.78,0.0008012285504438547,-1.0,-0.0008012285504438547,0.9914120839289569,1.0195211535845465
2023-04-21,AAPL,299.78,0.1467201982209798,0.1490051078850691,1.7356028798927936,1.7288273459854628,0.7627387625823765,0.7640318221372752,0.0066690396717193,1.2774163616479608,0.0047054722899963,0.5612678372499269,59.32094811018568,0.5859329289659373,0.0025357446233636,1.0065929306670207,0,0.4726073196560283,0,298.59,-0.003969577690306218,1.0,-0.003969577690306218,0.9874765966386925,1.015474085158482
2023-04-24,AAPL,298.59,-0.9021884932720838,-0.902723014544754,0.2737561897479261,0.2774977119099747,0.7176211435627569,0.7192596426521274,0.0010997042868349,0.1711874863001633,0.001465690434106,0.1216904814247397,44.88304093567239,-0.4419391715550668,0.0024734307724831,0.9528671376623696,0,0.4594622839860538,0,296.3,-0.007669379416591192,0.0,-0.0,0.9874765966386925,1.0076860291116858
2023-04-25,AAPL,296.3,-1.675947661093889,-1.681682030188351,-1.3943444058719376,-1.3993041598099831,0.1851675576474901,0.189701757287424,-0.0070641537760381,-1.4347893931109157,-0.0053408797177489,-0.8107487599040748,39.97395833333336,-0.782952442978147,0.0017834066490113,0.6819475045564876,1,0.5552472216129012,1,296.63,0.0011137360782989675,0.0,0.0,0.9874765966386925,1.0088083253979052
2023-04-26,AAPL,296.63,0.2326389884224813,0.2349653703740162,-1.3266358422167126,-1.3308159720499844,-0.4549581121375788,-0.450818691995014,-0.0051581658662231,-1.0379573972502427,-0.0033833159183838,-0.5258396625779959,41.607717041800576,-0.6651206265703115,0.0013106746960815,0.4937827333648237,0,0.3945772696152748,-1,296.56,-0.0002359842227690833,1.0,-0.0002359842227690833,0.9872435677415321,1.0085702625493131
2023-04-27,AAPL,296.56,-0.0308226290048603,-0.0286659540082961,-0.8386503976523813,-0.8383556879645845,-1.0190546760948225,-1.019004776208657,-0.0034008576075706,-0.6659364485065785,-0.0029485235528868,-0.4435679971077543,34.361549497847804,-1.1446926479756163,0.0009064955488009,0.3365771905496257,0,0.3514246588689888,-1,296.23,-0.0011127596439168602,-1.0,0.0011127596439168602,0.9883421325424314,1.0074479662630935
2023-04-28,AAPL,296.23,-0.241375912993118,-0.2395338236357822,-0.0173664871286301,-0.0134294060961784,-1.175797645912572,-1.1776259555234754,-0.0021289353302206,-0.4038457961944809,-0.0036928913523112,-0.5313058614893938,33.80381086803104,-1.1499517731602311,0.0004908748953316,0.1793312652215854,0,0.3755035197521955,-1,295.61,-0.002092968301657511,-1.0,0.002092968301657511,0.9904107012970353,1.0053394096041355
2023-05-01,AAPL,295.61,-0.4529793199591465,-0.451660234427312,-0.3989201744618812,-0.3961102372219383,-0.9658710269464976,-0.9656276306056276,-0.0022142264046497,-0.4095945674594883,-0.0055640777221594,-0.7705680224018391,37.160589604344366,-0.8897545603317192,-6.957693360703494e-06,-0.0031637140226691,1,0.3913766144668574,-1,295.74,0.00043976861405228325,-1.0,-0.00043976861405228325,0.9899751497555834,1.0057815263229493
2023-05-02,AAPL,295.74,0.1425350697306401,0.1447663175101722,-0.3049584397809832,-0.301799933728228,-0.1511478987546986,-0.1463387943819072,-0.0013979213517291,-0.2288273423657245,-0.0051836477945109,-0.6918038802083686,36.57008613938909,-0.8997224129905698,-0.0003622796782651,-0.1281499795884471,1,0.4242615981635948,-1,296.13,0.001318725907892021,-1.0,-0.001318725907892021,0.9886696438774314,1.0071078764793904
2023-05-03,AAPL,296.13,0.3476484226185761,0.3498598189372759,0.0154204861654791,0.0193535011254623,-0.1085701487294413,-0.1037866755981064,0.0002567099245408,0.1166069580816148,-0.0033017962983531,-0.4057661607715612,40.31872509960149,-0.6157274387366583,-0.0005318843998772,-0.1811380495082914,1,0.4464416806874379,-1,296.85,0.002431364603383741,-1.0,-0.002431364603383741,0.9862658275008678,1.0095565229220513
2023-05-04,AAPL,296.85,0.6177315168067401,0.6196443822886044,0.6161432444366955,0.6194192782369609,0.1746215357655899,0.1794014295134116,0.0024923002107312,0.5944391528981097,2.695036416692449e-05,0.0932274189782796,48.04655029093944,-0.0564367902890493,-0.0004652035417917,-0.1442421051478294,0,0.4658992139645842,0,293.79,-0.010308236483072266,-1.0,0.010308236483072266,0.9964324888859196,0.9991497755407427
2023-05-05,AAPL,293.79,-2.211651294595546,-2.2220367287240568,-0.7447619639545257,-0.7443879498368869,-0.7343543081151197,-0.7327885488104705,-0.0062038264822883,-1.1490450524011877,-0.0082803644305518,-1.074062092104522,41.226818830242536,-0.5149139537568675,-0.0012307739691843,-0.4021420168728272,0,0.309406883564616,-1,293.71,-0.00027230334592750235,0.0,-0.0,0.9964324888859196,0.9988777037137802
2023-05-08,AAPL,293.71,0.0014672474076244,0.0036550032845468,-0.9298201678704072,-0.9310297524533884,-0.5303124412997459,-0.5274480829002858,-0.0051957025375623,-0.9335549780885526,-0.0069145069398658,-0.8515902220425614,43.0700447093889,-0.3600688148459514,-0.0018391419363505,-0.6007281272430219,1,0.3934837511347008,-1,294.69,0.0033366245616424984,-1.0,-0.0033366245616424984,0.9931077677694843,1.0022105835940684
2023-05-09,AAPL,294.69,0.8220622923276384,0.8232665961888812,-0.8029618788575126,-0.8031110809291236,-0.2237356383425747,-0.2194582987149467,-0.0011659673122419,-0.1114912197980168,-0.0030582488142519,-0.2783735442998136,37.06754530477764,-0.7668513866591904,-0.0020312981461867,-0.646357767516013,0,0.4064917990248226,-1,294.31,-0.0012894906511927635,-1.0,0.0012894906511927635,0.9943883709516499,1.0009182424159975
2023-05-10,AAPL,294.31,-0.2237361750071878,-0.2218126807203088,0.3354009743981062,0.3394193841614394,-0.4781894037309811,-0.4751648199661928,-0.0012217056368139,-0.1218925300618166,-0.003561731028365,-0.3384049051037172,25.809435707677864,-1.5316555128566665,-0.0022615006135346,-0.7047707972936507,0,0.3789152297427259,-1,292.11,-0.007475111277224656,-1.0,0.007475111277224656,1.0018215346772916,0.9934362671745337
2023-05-11,AAPL,292.11,-1.597827509481056,-1.6022806463895445,-0.5707472764485447,-0.5691721866834325,-1.4562729577704736,-1.4638837093956782,-0.0054881827033726,-0.9801938140506514,-0.0095179321639648,-1.1748592788835404,19.96867658574796,-1.8606210837347497,-0.0030109000759043,-0.9486297550023496,0,0.4398731183329042,-1,291.7,-0.0014035808428332647,-1.0,0.0014035808428332647,1.0032276721913025,0.9920418990613517
2023-05-12,AAPL,291.7,-0.2203592241857749,-0.218438191235903,-1.136230280025195,-1.1395903487361112,-0.5527921316060962,-0.5501877270003402,-0.0054687286910508,-0.9491566653654908,-0.0093865464029559,-1.1215026500788603,21.267723102585563,-1.6920754919440657,-0.0036763046380384,-1.1535833201465115,0,0.3517228208810785,-1,291.5,-0.0006856359273225527,-1.0,0.0006856359273225527,1.003915521126641,0.9913617194939459
2023-05-15,AAPL,291.5,-0.0272817461662253,-0.0251883442471959,-1.0265364461418838,-1.029003066274636,-0.5700662237546712,-0.5677872699664758,-0.0046506545745093,-0.7578828880976461,-0.0086821083274103,-0.9882041259032388,25.757575757575797,-1.3374864539166784,-0.0042115394327685,-1.3046204861258843,1,0.3962788956910443,-1,291.86,0.0012349914236707157,-1.0,-0.0012349914236707157,1.0026756940679598,0.9925860427152764
2023-05-16,AAPL,291.86,0.4111766239077412,0.4131895347757271,0.0856476294892001,0.089664869769016,-0.7570420853875284,-0.7565172029785387,-0.0014916386129128,-0.0966560655348972,-0.0061464594010181,-0.6042158936953544,25.981873111782733,-1.280929415711165,-0.0044865187252209,-1.3598087438028994,0,0.3706089568520533,-1,291.61,-0.0008565750702391557,-1.0,0.0008565750702391557,1.0035345610710331,0.9917358182560191
2023-05-17,AAPL,291.61,-0.0904754304256887,-0.0884459957279806,0.1611787064374705,0.165293781215267,-0.6938594764287287,-0.6928937434892634,-0.0005004181576386,0.1075698868206963,-0.0054670154461091,-0.4936814301993693,25.51928783382812,-1.2669833651153817,-0.0047196416867591,-1.3978651509205586,0,0.3865981890850374,-1,291.03,-0.0019889578546690473,-1.0,0.0019889578546690473,1.0055305490187072,0.9897632975105422
2023-05-18,AAPL,291.03,-0.388812822927964,-0.3873408877333974,-0.0311758158417905,-0.0274793654235474,-0.1348251332255939,-0.1303549737748728,-0.0017493311380944,-0.1731178494872521,-0.0054710539894953,-0.4987532820347451,24.903474903475,-1.264061181751983,-0.0050071593431073,-1.4491807595620263,0,0.4292467607535912,-1,290.67,-0.0012369858777444142,-1.0,0.0012369858777444142,1.0067743761074839,0.9885389742892118
2023-05-19,AAPL,290.67,-0.2089406613166034,-0.2071242514248091,-0.3828718441628978,-0.380689301268738,-0.124320896169934,-0.1198141221183805,-0.0022791709858787,-0.3092380702181921,-0.0056410975680677,-0.5284208555177418,25.54455445544575,-1.1804984040255864,-0.005274470917643,-1.4874035318675534,1,0.4136274365081112,-1,291.74,0.00368115044552239,-1.0,-0.00368115044552239,1.0030682881643354,0.9921779349748326
2023-05-22,AAPL,291.74,0.941462608914912,0.9421614056283464,0.1936002709853141,0.1975578669230381,0.291232542671453,0.2961930268684193,0.0012286277120757,0.4116878530043912,-0.0013076728216293,0.0709139731917129,31.884057971014613,-0.7409597146209024,-0.0051330786018813,-1.3835213403195916,0,0.4376280110660686,-1,291.29,-0.0015424693219990011,-1.0,0.0015424693219990011,1.0046154902266988,0.9906475309481697
2023-05-23,AAPL,291.29,-0.3117310824964362,-0.3100577534918434,0.2387976918477819,0.2427520796702436,-0.0285677690684416,-0.0240477056693814,7.553181262614279e-05,0.1420423107157462,-0.001686190375006,-0.0043678522858868,28.19819819819845,-0.9692376808264724,-0.0050868320764581,-1.3195703705049449,1,0.4688569555381041,0,294.05,0.009475093549383744,-1.0,-0.009475093549383744,0.9950966644756409,1.0000340089783697
2023-05-24,AAPL,294.05,2.2028085186277964,2.195874248642836,1.6459917671743778,1.643411632570104,1.0497798531037668,1.0518198729943924,0.0078627346138555,1.77417028913536,0.0078627346138553,1.3597242411344013,39.345509893455095,-0.2406365919004538,-0.0042402617260517,-0.996922661416368,1,0.535425608479839,0,295.67,0.005509267131440247,0.0,0.0,0.9950966644756409,1.0055434634743567
2023-05-25,AAPL,295.67,1.240016434669074,1.2394348833156137,1.8083896966815949,1.8036399660469675,1.7978725185913094,1.7916594156279215,0.0102021292588593,2.1530059718260963,0.0121802596264448,1.9221341467419264,58.034188034187984,0.9748966600515998,-0.0030876671788453,-0.5895940157239533,0,0.3432360798767366,-1,294.55,-0.003788006899584011,0.0,-0.0,0.9950966644756409,1.0017344578968843
2023-05-26,AAPL,294.55,-0.8688002290053073,-0.8688028306492753,1.4485431520756566,1.4470071061096217,1.4621140015939331,1.459699113435892,0.0037143051863968,0.7721693707620327,0.007363276641005,1.1766423411960665,53.29670329670342,0.6380782911813344,-0.0024545546697774,-0.3719294078624076,1,0.6042372366983385,1,295.6,0.003564759803089497,-1.0,-0.003564759803089497,0.9915493838859297,1.0053054006257647
2023-05-29,AAPL,295.6,0.789311027708634,0.7905088925069458,0.6596255265298651,0.6628628752536835,1.39592572960215,1.3938051345721272,0.0046493923162676,0.9411918207371656,0.0095387063833856,1.4423360612444256,53.55191256830612,0.6307052031063978,-0.0016453612719533,-0.1003576332480092,1,0.4917066772269376,0,296.67,0.0036197564276048482,1.0,0.0036197564276048482,0.9951385511415384,1.0089443613113855
2023-05-30,AAPL,296.67,0.8444275378977839,0.8453387875860516,0.4321869162009657,0.4359830387988247,1.865044426973496,1.8563702800490745,0.0046121337721972,0.9524138771832849,0.0115313275688061,1.6734756217356548,58.7407407407408,0.951144602853112,-0.0007027476615273,0.2158238295191117,0,0.3542285870837753,-1,296.43,-0.0008089796743857117,0.0,-0.0,0.9951385511415384,1.0081281458304985
2023-05-31,AAPL,296.43,-0.2109261846003282,-0.2090240917633398,0.8166109905840191,0.8192326346549316,0.7926328525859627,0.7957296906459456,0.0021840261812674,0.4384452566175676,0.0090547026585424,1.2764105703330144,68.71750433275557,1.550899966800635,-2.2086504459624645e-05,0.4366178239950942,0,0.4353797376803874,-1,294.8,-0.005498768680632849,-1.0,0.005498768680632849,1.0006105878394458,1.0025846823561413
2023-06-01,AAPL,294.8,-1.2802485816765976,-1.2822183383118866,-0.3631731940474328,-0.3606106614780996,-0.3159095923723862,-0.3121511685601225,-0.002740096749095,-0.5781154474178185,0.0022199784461509,0.3069449384247224,62.14733542319759,1.0865142117771365,6.958676858022833e-05,0.4518461353007423,0,0.5024426815887734,0,292.8,-0.006784260515603799,-1.0,0.006784260515603799,1.0073989907420202,0.9957828866820834
2023-06-02,AAPL,292.8,-1.5180147458241418,-1.521690321957062,-1.6574580854335257,-1.6673205391837431,-0.5995139984436009,-0.5977347829835309,-0.0083316399105874,-1.6678242101047278,-0.0052996331023236,-0.7298812881162827,54.46428571428576,0.5662513790765807,-0.0004013043742388,0.27522000070848,1,0.6021277954991109,1,295.24,0.008333333333333325,0.0,0.0,1.0073989907420202,1.004081077404434
2023-06-05,AAPL,295.24,1.8634312841884149,1.8587853553040807,-0.4899204727750347,-0.4879127052241093,-0.1127879261524402,-0.10826919567147,0.0001761589224494,0.0572149031895496,0.001798378066574,0.2626630010238817,60.15624999999999,0.9060945200671772,-0.0001044470859287,0.3643009113084067,0,0.3638602411656215,-1,294.72,-0.0017612789594905222,1.0,-0.0017612789594905222,1.0056246800958144,1.002312610529179
2023-06-06,AAPL,294.72,-0.3913073454373098,-0.3896480401196998,-0.0116228766685074,-0.0078025597486017,-0.6560962264082444,-0.6548614996741295,-0.0002645879551422,-0.0348464130813543,-0.0011286107919593,-0.1453473819231103,59.19574216439983,0.814814658195443,-1.162830133430488e-05,0.3815718918965249,0,0.4128920298431812,-1,294.05,-0.002273344191096688,-1.0,0.002273344191096688,1.0079108111207338,1.0000340089783697
2023-06-07,AAPL,294.05,-0.5122496619157693,-0.5108933519935532,0.5471567623900918,0.5506954957810253,-0.793256369284822,-0.7933487660166996,-0.0009241578950944,-0.1796635357062904,-0.003399389262268,-0.4639129036362712,58.88235294117661,0.767727857284037,-0.0001203036209305,0.3278408049342897,0,0.3974285813219806,-1,293.96,-0.0003060703961912322,-1.0,0.0003060703961912322,1.008219302782019,0.999727928173037
2023-06-08,AAPL,293.96,-0.0773525539547921,-0.0752133501531274,-0.5629789865658916,-0.5612942628472551,-0.2753286196009449,-0.2714741326545172,-0.0006595184835154,-0.1397211304077882,-0.003126674398573,-0.4316706479632011,59.83263598326348,0.8025167551133437,-0.0002284876273254,0.2731669911551718,0,0.4134254075476788,-1,292.56,-0.004762552728262271,-1.0,0.004762552728262271,1.01302100037317,0.9949666712011965
2023-06-09,AAPL,292.56,-1.0948388867917134,-1.0958570473220195,-0.97114616276646,-0.9726822023594228,-0.0965976801255114,-0.0921257672140787,-0.0052566081616831,-1.110803904920241,-0.0072043517949796,-1.0246785923346386,52.403282532239146,0.2931527426618726,-0.000690310704949,0.0915242266805181,0,0.4469163789555478,-1,289.72,-0.00970741044572045,-1.0,0.00970741044572045,1.0228548110139268,0.9853081213440343
2023-06-12,AAPL,289.72,-2.1096997636252075,-2.118246348458048,-1.902149434990072,-1.9153834652995287,-1.9204746135236428,-1.9378857018930011,-0.0112012887284045,-2.281314526966841,-0.0148761454632006,-2.0827457354427144,45.96401028277637,-0.1535819815065253,-0.0018161769807119,-0.332127133226195,0,0.3279350204880238,-1,289.12,-0.002070965069722569,-1.0,0.002070965069722569,1.0249731075989343,0.9832675826418168
2023-06-13,AAPL,289.12,-0.4214763924337882,-0.4198029094710148,-2.0334965569125045,-2.048581986457884,-1.896444836362496,-1.9129241856425152,-0.009462728088748,-1.8447854322889528,-0.0143860366809846,-1.9435925372199463,35.743204164256795,-0.8331468195284987,-0.0028432344424839,-0.7274607582656518,0,0.4284444284772183,-1,285.14,-0.013765910348644224,-1.0,0.013765910348644224,1.0390827955079125,0.9697320092504413
2023-06-14,AAPL,285.14,-2.7411271332403766,-2.756622191615893,-2.860657543468921,-2.8917681293731388,-2.7926508023360896,-2.829814240391474,-0.01709755256808,-3.025907429003279,-0.0241982676901281,-2.9929039028992945,23.20610687022898,-1.6170912479513382,-0.004705293465856,-1.4186369637729022,1,0.6849533947857703,1,288.14,0.010521147506488042,-1.0,-0.010521147506488042,1.0281504521449198,0.9799347027615284
2023-06-15,AAPL,288.14,2.133321729983725,2.1244288113318324,-0.5394999734626253,-0.5365270857289481,-1.733730155924333,-1.7448904561803014,-0.0027549353490045,-0.4041739665743956,-0.0116791575914525,-1.3671823293082457,35.11379470506266,-0.8203949895997628,-0.0052952903687996,-1.626195140162722,0,0.3720271201912944,-1,287.66,-0.001665856875130011,1.0,-0.001665856875130011,1.0264377006455463,0.9783022717997546
2023-06-16,AAPL,287.66,-0.2605716801449034,-0.2582997173192156,-0.4715546013351652,-0.4684141472477765,-1.4017068726207953,-1.4075657834202664,-0.0010279348233757,-0.0698400193346241,-0.0115829585164466,-1.3076301650967082,31.059160305343497,-1.0551601314949952,-0.0058308533198235,-1.7877020561495982,0,0.3657606045327982,-1,287.0,-0.002294375304178631,-1.0,0.002294375304178631,1.0287927339571854,0.9760576792273153
2023-06-19,AAPL,287.0,-0.3638131460503254,-0.361785149971834,0.9023459917253056,0.9032447316378176,-0.7115935444493108,-0.7093196679730946,-0.0014334822484794,-0.1190202398396844,-0.0110507327528281,-1.201055199682035,26.47201946472016,-1.3119591295289177,-0.0063674225739045,-1.915036619300432,0,0.3784484588806656,-1,285.95,-0.0036585365853658933,-1.0,0.0036585365853658933,1.0325566098131262,0.9724867364984349
2023-06-20,AAPL,285.95,-0.6378435648263266,-0.6365736597985163,-0.743893792665498,-0.7424116914545025,-0.8278150575306336,-0.8268758320757187,-0.0028872507654005,-0.3773012804452791,-0.0116821622368921,-1.2341203310234612,25.468164794007464,-1.3318579097548209,-0.0070066739168062,-2.0483831705558515,0,0.3496995833407801,-1,285.5,-0.0015737016961006771,-1.0,0.0015737016961006771,1.034181545901309,0.9709563324717718
2023-06-21,AAPL,285.5,-0.2026616982154484,-0.2004014262749424,-0.7083707591929431,-0.7068406476196524,0.3185318323789396,0.3235474108579566,-0.0047062924873628,-0.6952077348069762,-0.0103128520669036,-1.0333801631662225,26.95738354806737,-1.1987782235076152,-0.0075547192704502,-2.1219846169345726,0,0.3906119292969742,-1,285.3,-0.0007005253940454943,-1.0,0.0007005253940454943,1.0349060163362662,0.9702761529043661
2023-06-22,AAPL,285.3,-0.0416972969885352,-0.0392946146525616,-0.5183053684383278,-0.515656717685131,-0.6969028512652768,-0.6950598626592908,-0.0034301842239471,-0.4498506492559852,-0.0080282605898981,-0.7321746396115065,29.59738846572361,-1.0132585877094509,-0.007956063154908,-2.1352702314459697,0,0.3447738747258003,-1,284.47,-0.00290921836663156,-1.0,0.00290921836663156,1.0379167839267291,0.9674534076996321
2023-06-23,AAPL,284.47,-0.4772432018719797,-0.4755679159452515,-0.4196994240321905,-0.4166300792253642,-0.7892441178412815,-0.7884401924745486,-0.0041100110627213,-0.568478511878257,-0.0081241283124127,-0.720784942327738,17.88908765652954,-1.6613591825312013,-0.0084122056906872,-2.1545876817504936,0,0.3071853172755465,-1,283.77,-0.0024607164200092994,-1.0,0.0024607164200092994,1.0404708027995409,0.9650727792137116
