timestamp,signal,order_id,trades
2025-11-18 09:28:00+00:00,"Signal(ts=2025-11-18 09:28:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:30:00+00:00,"Signal(ts=2025-11-18 09:30:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:32:00+00:00,"Signal(ts=2025-11-18 09:32:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:33:00+00:00,"Signal(ts=2025-11-18 09:33:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:34:00+00:00,"Signal(ts=2025-11-18 09:34:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:35:00+00:00,"Signal(ts=2025-11-18 09:35:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:36:00+00:00,"Signal(ts=2025-11-18 09:36:00+00:00, action=SELL, qty=1, strategy=Momentum)",43ee8b9e-6c83-4f2e-b42e-b6cb02cca019,[]
2025-11-18 09:38:00+00:00,"Signal(ts=2025-11-18 09:38:00+00:00, action=SELL, qty=1, strategy=Momentum)",4caef176-5387-4158-89c0-0fdbaa2c04ce,[]
2025-11-18 09:39:00+00:00,"Signal(ts=2025-11-18 09:39:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:40:00+00:00,"Signal(ts=2025-11-18 09:40:00+00:00, action=SELL, qty=1, strategy=Momentum)",d7fa0f3e-c532-46ec-b5ea-f3dd8c590abf,[]
2025-11-18 09:41:00+00:00,"Signal(ts=2025-11-18 09:41:00+00:00, action=SELL, qty=1, strategy=Momentum)",8900d755-1573-4883-b687-907fcd19cfec,[]
2025-11-18 09:42:00+00:00,"Signal(ts=2025-11-18 09:42:00+00:00, action=SELL, qty=2, strategy=Momentum)",c78788b5-0ac4-4a78-aaa4-0417950fd57d,[]
2025-11-18 09:44:00+00:00,"Signal(ts=2025-11-18 09:44:00+00:00, action=SELL, qty=2, strategy=Momentum)",d2b188af-34c8-4e01-a2b4-36423371bbd5,[]
2025-11-18 09:45:00+00:00,"Signal(ts=2025-11-18 09:45:00+00:00, action=SELL, qty=1, strategy=Momentum)",d16625d6-d03f-4e3b-a53d-8191cd5635e9,[]
2025-11-18 09:46:00+00:00,"Signal(ts=2025-11-18 09:46:00+00:00, action=SELL, qty=1, strategy=Momentum)",b6c08498-9382-44f5-a56a-1c21281519fb,[]
2025-11-18 09:47:00+00:00,"Signal(ts=2025-11-18 09:47:00+00:00, action=SELL, qty=1, strategy=Momentum)",60665714-12d7-4cf3-9778-02b56f03d64b,[]
2025-11-18 09:48:00+00:00,"Signal(ts=2025-11-18 09:48:00+00:00, action=SELL, qty=1, strategy=Momentum)",da785f9e-2828-4e5c-9e34-8bbab0b08016,[]
2025-11-18 09:49:00+00:00,"Signal(ts=2025-11-18 09:49:00+00:00, action=SELL, qty=2, strategy=Momentum)",92a0bd05-a3b7-47aa-a15e-ce7d6c780513,[]
2025-11-18 09:50:00+00:00,"Signal(ts=2025-11-18 09:50:00+00:00, action=SELL, qty=1, strategy=Momentum)",6c934cc1-5f2d-44f8-ba4c-c8b357b70d85,[]
2025-11-18 09:51:00+00:00,"Signal(ts=2025-11-18 09:51:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 09:52:00+00:00,"Signal(ts=2025-11-18 09:52:00+00:00, action=BUY, qty=1, strategy=Momentum)",77cee178-56eb-4271-bcbe-c2a0eb30cee0,"[{'price': 267.3, 'qty': 1, 'buy_id': '77cee178-56eb-4271-bcbe-c2a0eb30cee0', 'sell_id': '43ee8b9e-6c83-4f2e-b42e-b6cb02cca019', 'timestamp': 1763961889.6695764}]"
2025-11-18 09:54:00+00:00,"Signal(ts=2025-11-18 09:54:00+00:00, action=BUY, qty=1, strategy=Momentum)",324c711f-089f-48cc-9de3-cbc97960061e,"[{'price': 267.38, 'qty': 1, 'buy_id': '324c711f-089f-48cc-9de3-cbc97960061e', 'sell_id': 'd7fa0f3e-c532-46ec-b5ea-f3dd8c590abf', 'timestamp': 1763961889.670581}]"
2025-11-18 09:55:00+00:00,"Signal(ts=2025-11-18 09:55:00+00:00, action=BUY, qty=2, strategy=Momentum)",84ea2874-5c72-47eb-9665-2bfbf3d978bc,"[{'price': 267.46, 'qty': 1, 'buy_id': '84ea2874-5c72-47eb-9665-2bfbf3d978bc', 'sell_id': '4caef176-5387-4158-89c0-0fdbaa2c04ce', 'timestamp': 1763961889.670581}, {'price': 267.47, 'qty': 1, 'buy_id': '84ea2874-5c72-47eb-9665-2bfbf3d978bc', 'sell_id': 'c78788b5-0ac4-4a78-aaa4-0417950fd57d', 'timestamp': 1763961889.670581}]"
2025-11-18 09:56:00+00:00,"Signal(ts=2025-11-18 09:56:00+00:00, action=BUY, qty=3, strategy=Momentum)",78f94341-d116-4e92-a882-e6d16a0e761b,"[{'price': 267.47, 'qty': 1, 'buy_id': '78f94341-d116-4e92-a882-e6d16a0e761b', 'sell_id': 'c78788b5-0ac4-4a78-aaa4-0417950fd57d', 'timestamp': 1763961889.670581}, {'price': 267.47, 'qty': 1, 'buy_id': '78f94341-d116-4e92-a882-e6d16a0e761b', 'sell_id': 'd16625d6-d03f-4e3b-a53d-8191cd5635e9', 'timestamp': 1763961889.670581}, {'price': 267.47, 'qty': 1, 'buy_id': '78f94341-d116-4e92-a882-e6d16a0e761b', 'sell_id': '92a0bd05-a3b7-47aa-a15e-ce7d6c780513', 'timestamp': 1763961889.670581}]"
2025-11-18 09:57:00+00:00,"Signal(ts=2025-11-18 09:57:00+00:00, action=BUY, qty=4, strategy=Momentum)",ea78daff-707a-4b97-9d88-6742193da527,"[{'price': 267.47, 'qty': 1, 'buy_id': 'ea78daff-707a-4b97-9d88-6742193da527', 'sell_id': '92a0bd05-a3b7-47aa-a15e-ce7d6c780513', 'timestamp': 1763961889.670581}, {'price': 267.48, 'qty': 1, 'buy_id': 'ea78daff-707a-4b97-9d88-6742193da527', 'sell_id': '8900d755-1573-4883-b687-907fcd19cfec', 'timestamp': 1763961889.670581}, {'price': 267.48, 'qty': 2, 'buy_id': 'ea78daff-707a-4b97-9d88-6742193da527', 'sell_id': 'd2b188af-34c8-4e01-a2b4-36423371bbd5', 'timestamp': 1763961889.670581}]"
2025-11-18 09:58:00+00:00,"Signal(ts=2025-11-18 09:58:00+00:00, action=BUY, qty=3, strategy=Momentum)",a866ad90-38e0-4e98-8de3-874c351e3911,"[{'price': 267.48, 'qty': 1, 'buy_id': 'a866ad90-38e0-4e98-8de3-874c351e3911', 'sell_id': 'b6c08498-9382-44f5-a56a-1c21281519fb', 'timestamp': 1763961889.6754127}, {'price': 267.53, 'qty': 1, 'buy_id': 'a866ad90-38e0-4e98-8de3-874c351e3911', 'sell_id': '60665714-12d7-4cf3-9778-02b56f03d64b', 'timestamp': 1763961889.6754127}, {'price': 267.55, 'qty': 1, 'buy_id': 'a866ad90-38e0-4e98-8de3-874c351e3911', 'sell_id': 'da785f9e-2828-4e5c-9e34-8bbab0b08016', 'timestamp': 1763961889.6754127}]"
2025-11-18 09:59:00+00:00,"Signal(ts=2025-11-18 09:59:00+00:00, action=BUY, qty=2, strategy=Momentum)",f17a4ae7-a824-4460-bd3f-4f199232b2ba,"[{'price': 267.6, 'qty': 1, 'buy_id': 'f17a4ae7-a824-4460-bd3f-4f199232b2ba', 'sell_id': '6c934cc1-5f2d-44f8-ba4c-c8b357b70d85', 'timestamp': 1763961889.676415}]"
2025-11-18 10:01:00+00:00,"Signal(ts=2025-11-18 10:01:00+00:00, action=BUY, qty=3, strategy=Momentum)",73ed9cbd-0bec-49da-aa39-a110fd6e1d8f,[]
2025-11-18 10:02:00+00:00,"Signal(ts=2025-11-18 10:02:00+00:00, action=BUY, qty=3, strategy=Momentum)",576632e2-c1b5-47c7-bb90-d5314bb00f02,[]
2025-11-18 10:03:00+00:00,"Signal(ts=2025-11-18 10:03:00+00:00, action=BUY, qty=3, strategy=Momentum)",0e2e49c0-fafa-4005-a0d6-bc3ba5c7fe74,[]
2025-11-18 10:04:00+00:00,"Signal(ts=2025-11-18 10:04:00+00:00, action=BUY, qty=3, strategy=Momentum)",ee58c98a-1d5b-4779-811b-600ae0808ea2,[]
2025-11-18 10:06:00+00:00,"Signal(ts=2025-11-18 10:06:00+00:00, action=BUY, qty=2, strategy=Momentum)",a2dd9f73-1160-4ad1-8251-edcccf787a59,[]
2025-11-18 10:07:00+00:00,"Signal(ts=2025-11-18 10:07:00+00:00, action=BUY, qty=2, strategy=Momentum)",fb256803-f66b-4ef8-bb1b-256aa631ea76,[]
2025-11-18 10:08:00+00:00,"Signal(ts=2025-11-18 10:08:00+00:00, action=BUY, qty=2, strategy=Momentum)",47f2744d-1dfa-46ce-85fd-d8b0b8ade39a,[]
2025-11-18 10:09:00+00:00,"Signal(ts=2025-11-18 10:09:00+00:00, action=BUY, qty=2, strategy=Momentum)",e5eaba14-c200-4ca3-8a10-c3c99459f580,[]
2025-11-18 10:10:00+00:00,"Signal(ts=2025-11-18 10:10:00+00:00, action=BUY, qty=3, strategy=Momentum)",6625c596-8cea-451a-8882-6cd062192d01,[]
2025-11-18 10:11:00+00:00,"Signal(ts=2025-11-18 10:11:00+00:00, action=BUY, qty=3, strategy=Momentum)",ec604ea6-340f-486f-8ed4-fee21e77c606,[]
2025-11-18 10:12:00+00:00,"Signal(ts=2025-11-18 10:12:00+00:00, action=BUY, qty=3, strategy=Momentum)",116ea437-b17a-4479-bd92-4ec56afcd131,[]
2025-11-18 10:13:00+00:00,"Signal(ts=2025-11-18 10:13:00+00:00, action=BUY, qty=3, strategy=Momentum)",730ea0f2-343d-4bae-ab06-156b3d094045,[]
2025-11-18 10:14:00+00:00,"Signal(ts=2025-11-18 10:14:00+00:00, action=BUY, qty=2, strategy=Momentum)",5e729a7b-1704-4b54-8f21-023c2b517b11,[]
2025-11-18 10:17:00+00:00,"Signal(ts=2025-11-18 10:17:00+00:00, action=BUY, qty=2, strategy=Momentum)",5177f8c6-c808-49ec-9e1b-729bb41b33fe,[]
2025-11-18 10:18:00+00:00,"Signal(ts=2025-11-18 10:18:00+00:00, action=BUY, qty=4, strategy=Momentum)",054108e4-4c22-4d32-a8da-4a2a5f5340da,[]
2025-11-18 10:19:00+00:00,"Signal(ts=2025-11-18 10:19:00+00:00, action=BUY, qty=3, strategy=Momentum)",b2da9a64-ca8a-4e68-83a2-4c2c73807fd9,[]
2025-11-18 10:20:00+00:00,"Signal(ts=2025-11-18 10:20:00+00:00, action=BUY, qty=3, strategy=Momentum)",a799ace2-7258-4bf6-af9a-201019aa51e1,[]
2025-11-18 10:26:00+00:00,"Signal(ts=2025-11-18 10:26:00+00:00, action=BUY, qty=2, strategy=Momentum)",ea60629a-4fac-451f-9de2-0aa3adf10440,[]
2025-11-18 10:27:00+00:00,"Signal(ts=2025-11-18 10:27:00+00:00, action=BUY, qty=2, strategy=Momentum)",43c2eb0b-24ef-4e3f-abb5-c9c03f52a7a3,[]
2025-11-18 10:28:00+00:00,"Signal(ts=2025-11-18 10:28:00+00:00, action=BUY, qty=3, strategy=Momentum)",2d47a0d0-788e-416b-974e-52417c269038,[]
2025-11-18 10:29:00+00:00,"Signal(ts=2025-11-18 10:29:00+00:00, action=BUY, qty=3, strategy=Momentum)",048c0116-89a2-4d23-8b33-becbf1d0989f,[]
2025-11-18 10:30:00+00:00,"Signal(ts=2025-11-18 10:30:00+00:00, action=BUY, qty=2, strategy=Momentum)",990047d8-2acb-44af-970a-9eb6a546d5f8,[]
2025-11-18 10:31:00+00:00,"Signal(ts=2025-11-18 10:31:00+00:00, action=BUY, qty=4, strategy=Momentum)",69c57206-a87b-4ffa-ad23-fb5c63d65a2f,[]
2025-11-18 10:32:00+00:00,"Signal(ts=2025-11-18 10:32:00+00:00, action=BUY, qty=6, strategy=Momentum)",8535c926-388b-49a0-86ea-23a39ca6eed8,[]
2025-11-18 10:33:00+00:00,"Signal(ts=2025-11-18 10:33:00+00:00, action=BUY, qty=4, strategy=Momentum)",e18fc876-d2a0-4c6b-bf0a-30d418d61d62,[]
2025-11-18 10:34:00+00:00,"Signal(ts=2025-11-18 10:34:00+00:00, action=BUY, qty=3, strategy=Momentum)",39525112-5cb4-40c4-954a-a6233d5b6437,[]
2025-11-18 10:35:00+00:00,"Signal(ts=2025-11-18 10:35:00+00:00, action=BUY, qty=2, strategy=Momentum)",ce68bca5-ac0c-4d71-b483-cfc1d09f65f0,[]
2025-11-18 10:37:00+00:00,"Signal(ts=2025-11-18 10:37:00+00:00, action=BUY, qty=2, strategy=Momentum)",df7fb111-4b8b-4c83-9ba8-f558cb4c022e,[]
2025-11-18 10:38:00+00:00,"Signal(ts=2025-11-18 10:38:00+00:00, action=BUY, qty=3, strategy=Momentum)",d614edfb-2c6a-4f00-b03d-cb6a14e03a77,[]
2025-11-18 10:40:00+00:00,"Signal(ts=2025-11-18 10:40:00+00:00, action=BUY, qty=2, strategy=Momentum)",77ac8ff2-c4f5-4104-a10e-23a6ad5589d3,[]
2025-11-18 10:44:00+00:00,"Signal(ts=2025-11-18 10:44:00+00:00, action=BUY, qty=3, strategy=Momentum)",4394c9d6-c038-439b-9fd3-48026584cadb,[]
2025-11-18 10:45:00+00:00,"Signal(ts=2025-11-18 10:45:00+00:00, action=BUY, qty=3, strategy=Momentum)",1d422b6f-9940-4529-b0f3-22412bd7d6b9,[]
2025-11-18 10:46:00+00:00,"Signal(ts=2025-11-18 10:46:00+00:00, action=BUY, qty=2, strategy=Momentum)",eaee18d5-2685-4da0-8db3-4080ed68f810,[]
2025-11-18 10:47:00+00:00,"Signal(ts=2025-11-18 10:47:00+00:00, action=BUY, qty=2, strategy=Momentum)",221fc3bb-007f-436b-9230-35a6b3968626,[]
2025-11-18 10:48:00+00:00,"Signal(ts=2025-11-18 10:48:00+00:00, action=BUY, qty=3, strategy=Momentum)",66a2d31a-3803-4a58-ab46-83530cec3455,[]
2025-11-18 10:49:00+00:00,"Signal(ts=2025-11-18 10:49:00+00:00, action=BUY, qty=2, strategy=Momentum)",a271c428-4354-4987-b885-6e6efd73f979,[]
2025-11-18 10:50:00+00:00,"Signal(ts=2025-11-18 10:50:00+00:00, action=BUY, qty=4, strategy=Momentum)",68f7c012-3bed-4b0d-b47d-1f15148509a5,[]
2025-11-18 10:53:00+00:00,"Signal(ts=2025-11-18 10:53:00+00:00, action=BUY, qty=3, strategy=Momentum)",36c38037-9996-4c3f-aa6b-eaca414c7478,[]
2025-11-18 10:54:00+00:00,"Signal(ts=2025-11-18 10:54:00+00:00, action=BUY, qty=3, strategy=Momentum)",cb81fda7-7ae6-495a-8e5f-675ab6f5702f,[]
2025-11-18 10:55:00+00:00,"Signal(ts=2025-11-18 10:55:00+00:00, action=BUY, qty=3, strategy=Momentum)",cdede0d0-191e-4107-a276-7f40d15d6d6d,[]
2025-11-18 10:57:00+00:00,"Signal(ts=2025-11-18 10:57:00+00:00, action=BUY, qty=4, strategy=Momentum)",eab58b8f-32ba-4286-969b-8b27b5a7ed30,[]
2025-11-18 10:58:00+00:00,"Signal(ts=2025-11-18 10:58:00+00:00, action=BUY, qty=4, strategy=Momentum)",b79afe72-47c1-4a62-83ef-d1e237bc8d14,[]
2025-11-18 11:01:00+00:00,"Signal(ts=2025-11-18 11:01:00+00:00, action=BUY, qty=4, strategy=Momentum)",dc651e9a-704f-4f30-9b07-8ed29d9b55e5,[]
2025-11-18 11:03:00+00:00,"Signal(ts=2025-11-18 11:03:00+00:00, action=BUY, qty=2, strategy=Momentum)",0de5366b-733d-47b3-949c-b5469551eacc,[]
2025-11-18 11:04:00+00:00,"Signal(ts=2025-11-18 11:04:00+00:00, action=BUY, qty=3, strategy=Momentum)",f69be0b9-e220-4993-8e98-a08012c85eba,[]
2025-11-18 11:05:00+00:00,"Signal(ts=2025-11-18 11:05:00+00:00, action=BUY, qty=3, strategy=Momentum)",d7d6d359-2927-4e28-805f-47c9ab0dea07,[]
2025-11-18 11:06:00+00:00,"Signal(ts=2025-11-18 11:06:00+00:00, action=BUY, qty=5, strategy=Momentum)",dbfea8d1-143d-43fd-88b9-0e5a771d7493,[]
2025-11-18 11:07:00+00:00,"Signal(ts=2025-11-18 11:07:00+00:00, action=BUY, qty=4, strategy=Momentum)",9fb1ea54-4c2f-45f3-a299-c209586b0ab4,[]
2025-11-18 11:08:00+00:00,"Signal(ts=2025-11-18 11:08:00+00:00, action=BUY, qty=3, strategy=Momentum)",8a1270bb-13fd-4aa6-8fd6-6dbede26aae9,[]
2025-11-18 11:09:00+00:00,"Signal(ts=2025-11-18 11:09:00+00:00, action=BUY, qty=2, strategy=Momentum)",4e2aecdc-5541-47b9-a2cc-7a97030a0c8e,[]
2025-11-18 11:10:00+00:00,"Signal(ts=2025-11-18 11:10:00+00:00, action=BUY, qty=1, strategy=Momentum)",10929bcd-cf03-43b5-aed9-fd81dcde807b,[]
2025-11-18 11:11:00+00:00,"Signal(ts=2025-11-18 11:11:00+00:00, action=SELL, qty=1, strategy=Momentum)",fbf738e9-ee20-461d-bb58-d0517da9bdec,"[{'price': 269.14, 'qty': 1, 'buy_id': '8535c926-388b-49a0-86ea-23a39ca6eed8', 'sell_id': 'fbf738e9-ee20-461d-bb58-d0517da9bdec', 'timestamp': 1763961889.7366877}]"
2025-11-18 11:13:00+00:00,"Signal(ts=2025-11-18 11:13:00+00:00, action=SELL, qty=2, strategy=Momentum)",8d64dd17-3c63-4fd8-a20e-29fa65eb9ecb,"[{'price': 268.98, 'qty': 2, 'buy_id': '8535c926-388b-49a0-86ea-23a39ca6eed8', 'sell_id': '8d64dd17-3c63-4fd8-a20e-29fa65eb9ecb', 'timestamp': 1763961889.737866}]"
2025-11-18 11:14:00+00:00,"Signal(ts=2025-11-18 11:14:00+00:00, action=SELL, qty=3, strategy=Momentum)",24fd54e3-b306-43ad-89a9-ef46dc3ccd46,"[{'price': 268.8, 'qty': 3, 'buy_id': '8535c926-388b-49a0-86ea-23a39ca6eed8', 'sell_id': '24fd54e3-b306-43ad-89a9-ef46dc3ccd46', 'timestamp': 1763961889.738863}]"
2025-11-18 11:15:00+00:00,"Signal(ts=2025-11-18 11:15:00+00:00, action=SELL, qty=2, strategy=Momentum)",b27090ac-4798-4c40-aab8-e0a96e8a6da1,"[{'price': 268.85, 'qty': 2, 'buy_id': 'e18fc876-d2a0-4c6b-bf0a-30d418d61d62', 'sell_id': 'b27090ac-4798-4c40-aab8-e0a96e8a6da1', 'timestamp': 1763961889.739864}]"
2025-11-18 11:16:00+00:00,"Signal(ts=2025-11-18 11:16:00+00:00, action=SELL, qty=1, strategy=Momentum)",6a40185d-4bf3-4177-ad26-7548b9da9d5c,"[{'price': 268.86, 'qty': 1, 'buy_id': 'e18fc876-d2a0-4c6b-bf0a-30d418d61d62', 'sell_id': '6a40185d-4bf3-4177-ad26-7548b9da9d5c', 'timestamp': 1763961889.7407897}]"
2025-11-18 11:18:00+00:00,"Signal(ts=2025-11-18 11:18:00+00:00, action=SELL, qty=1, strategy=Momentum)",7334dac9-d514-4afd-9ea6-ba464593bbd6,"[{'price': 268.88, 'qty': 1, 'buy_id': 'e18fc876-d2a0-4c6b-bf0a-30d418d61d62', 'sell_id': '7334dac9-d514-4afd-9ea6-ba464593bbd6', 'timestamp': 1763961889.7407897}]"
2025-11-18 11:19:00+00:00,"Signal(ts=2025-11-18 11:19:00+00:00, action=SELL, qty=1, strategy=Momentum)",44fa2666-b97f-4893-82a8-7c7ba3474b71,"[{'price': 268.89, 'qty': 1, 'buy_id': 'dbfea8d1-143d-43fd-88b9-0e5a771d7493', 'sell_id': '44fa2666-b97f-4893-82a8-7c7ba3474b71', 'timestamp': 1763961889.7407897}]"
2025-11-18 11:21:00+00:00,"Signal(ts=2025-11-18 11:21:00+00:00, action=SELL, qty=1, strategy=Momentum)",ed4d325c-9389-419e-bc92-65734b2db710,"[{'price': 268.89, 'qty': 1, 'buy_id': 'dbfea8d1-143d-43fd-88b9-0e5a771d7493', 'sell_id': 'ed4d325c-9389-419e-bc92-65734b2db710', 'timestamp': 1763961889.743716}]"
2025-11-18 11:23:00+00:00,"Signal(ts=2025-11-18 11:23:00+00:00, action=SELL, qty=1, strategy=Momentum)",996d87b6-4694-449d-ab7e-e8720fc0e5ab,"[{'price': 269.15, 'qty': 1, 'buy_id': 'dbfea8d1-143d-43fd-88b9-0e5a771d7493', 'sell_id': '996d87b6-4694-449d-ab7e-e8720fc0e5ab', 'timestamp': 1763961889.744723}]"
2025-11-18 11:24:00+00:00,"Signal(ts=2025-11-18 11:24:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:26:00+00:00,"Signal(ts=2025-11-18 11:26:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:27:00+00:00,"Signal(ts=2025-11-18 11:27:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:28:00+00:00,"Signal(ts=2025-11-18 11:28:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:29:00+00:00,"Signal(ts=2025-11-18 11:29:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:30:00+00:00,"Signal(ts=2025-11-18 11:30:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:31:00+00:00,"Signal(ts=2025-11-18 11:31:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:32:00+00:00,"Signal(ts=2025-11-18 11:32:00+00:00, action=HOLD, qty=0, strategy=Momentum)",,[]
2025-11-18 11:33:00+00:00,"Signal(ts=2025-11-18 11:33:00+00:00, action=SELL, qty=1, strategy=Momentum)",0081ef02-9268-4665-8175-a3d3919b9dd3,"[{'price': 268.98, 'qty': 1, 'buy_id': 'dbfea8d1-143d-43fd-88b9-0e5a771d7493', 'sell_id': '0081ef02-9268-4665-8175-a3d3919b9dd3', 'timestamp': 1763961889.7568545}]"
2025-11-18 11:35:00+00:00,"Signal(ts=2025-11-18 11:35:00+00:00, action=SELL, qty=1, strategy=Momentum)",60975328-03ad-4641-bd0a-c4c79858a01d,"[{'price': 269.02, 'qty': 1, 'buy_id': 'dbfea8d1-143d-43fd-88b9-0e5a771d7493', 'sell_id': '60975328-03ad-4641-bd0a-c4c79858a01d', 'timestamp': 1763961889.7582953}]"
2025-11-18 11:36:00+00:00,"Signal(ts=2025-11-18 11:36:00+00:00, action=SELL, qty=1, strategy=Momentum)",5c5e68ef-054d-44ce-8f82-159c4a2747e3,"[{'price': 269.02, 'qty': 1, 'buy_id': '39525112-5cb4-40c4-954a-a6233d5b6437', 'sell_id': '5c5e68ef-054d-44ce-8f82-159c4a2747e3', 'timestamp': 1763961889.7593014}]"
2025-11-18 11:37:00+00:00,"Signal(ts=2025-11-18 11:37:00+00:00, action=SELL, qty=1, strategy=Momentum)",8f11b4bb-d28d-4314-8dbe-80fd4012fd5a,"[{'price': 268.87, 'qty': 1, 'buy_id': '39525112-5cb4-40c4-954a-a6233d5b6437', 'sell_id': '8f11b4bb-d28d-4314-8dbe-80fd4012fd5a', 'timestamp': 1763961889.7601056}]"
2025-11-18 11:38:00+00:00,"Signal(ts=2025-11-18 11:38:00+00:00, action=SELL, qty=1, strategy=Momentum)",ecae2a0e-b463-4578-9f38-2eae69f9538c,"[{'price': 268.86, 'qty': 1, 'buy_id': '39525112-5cb4-40c4-954a-a6233d5b6437', 'sell_id': 'ecae2a0e-b463-4578-9f38-2eae69f9538c', 'timestamp': 1763961889.7622797}]"
2025-11-18 11:39:00+00:00,"Signal(ts=2025-11-18 11:39:00+00:00, action=SELL, qty=1, strategy=Momentum)",eb3fb11a-c0e6-4a51-832d-d546b51b5acb,"[{'price': 268.95, 'qty': 1, 'buy_id': '9fb1ea54-4c2f-45f3-a299-c209586b0ab4', 'sell_id': 'eb3fb11a-c0e6-4a51-832d-d546b51b5acb', 'timestamp': 1763961889.7631533}]"
